id,categories,submission_date,predicted_tag
2312.16272,cs.CV,2023-12-26 14:39:11,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Semantic networks']"
2312.05822,cs.AI,2023-12-10 08:43:26,"['Computing methodologies', 'Artificial intelligence', 'Planning and scheduling', 'Planning for deterministic actions']"
2312.09534,cs.CV,2023-12-15 04:57:54,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Image representations']"
2312.06988,cs.CV,2023-12-12 05:12:22,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Object detection']"
2312.01284,cs.CV,2023-12-03 05:02:43,"['Computing methodologies', 'Artificial intelligence', 'Control methods', 'Motion path planning']"
2401.09444,cs.AI,2023-12-20 16:11:10,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Reasoning about belief and knowledge']"
2312.17247,cs.CV,2023-12-28 18:59:41,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Image and video acquisition', '3D imaging']"
2312.05540,cs.LG,2023-12-09 11:18:20,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning paradigms', 'Supervised learning', 'Supervised learning by classification']"
2312.06072,cs.CV,2023-12-11 02:39:08,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning paradigms', 'Supervised learning', 'Supervised learning by classification']"
2401.00896,cs.CV,2023-12-31 10:51:52,"['Computing methodologies', 'Artificial intelligence', 'Control methods', 'Motion path planning']"
2312.06739,cs.CV,2023-12-11 17:54:11,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Natural language generation']"
2312.16202,cs.CV,2023-12-23 08:56:52,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Object detection']"
2401.07402,cs.CV,2024-01-15 00:40:41,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2401.05836,cs.RO,2024-01-11 11:13:47,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Probabilistic reasoning']"
2401.10472,cs.CL,2024-01-19 03:49:28,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Information extraction']"
2401.01885,cs.CV,2024-01-03 18:55:16,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Appearance and texture representations']"
2401.01077,cs.LG,2024-01-02 07:46:33,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Reasoning about belief and knowledge']"
2401.09220,cs.CL,2024-01-17 14:02:36,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Ontology engineering']"
2401.15319,cs.CV,2024-01-27 06:45:35,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Appearance and texture representations']"
2401.02610,cs.CV,2024-01-05 02:54:23,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Learning latent representations', 'Deep belief networks']"
2401.13565,cs.CL,2024-01-24 16:21:28,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Natural language generation']"
2401.01233,cs.LG,2024-01-02 14:58:59,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning settings', 'Learning from implicit feedback']"
2401.17766,cs.CV,2024-01-31 11:51:24,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning paradigms', 'Supervised learning', 'Supervised learning by classification']"
2401.17911,cs.CL,2024-01-31 15:16:25,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Phonology / morphology']"
2401.16025,cs.LG,2024-01-29 10:17:54,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Markov decision processes']"
2401.07475,cs.CL,2024-01-15 05:06:17,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Phonology / morphology']"
2401.01578,cs.CV,2024-01-03 07:05:49,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Object recognition']"
2401.04345,cs.CV,2024-01-09 04:06:01,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Appearance and texture representations']"
2401.16559,cs.CV,2024-01-29 20:51:42,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning paradigms', 'Supervised learning', 'Supervised learning by classification']"
2401.17515,cs.CV,2024-01-31 00:16:02,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Scene understanding']"
2401.02292,cs.CV,2024-01-04 14:31:56,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2405.00006,cs.NE,2024-01-26 18:30:03,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning paradigms', 'Supervised learning', 'Supervised learning by classification']"
2401.08495,cs.CL,2024-01-16 16:52:00,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Lexical semantics']"
2401.12994,cs.CL,2024-01-18 05:17:18,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Information extraction']"
2401.17907,cs.RO,2024-01-31 15:11:20,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Image and video acquisition', 'Camera calibration']"
2401.07578,cs.LG,2024-01-15 10:26:13,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning settings', 'Active learning settings']"
2401.17658,cs.CL,2024-01-31 08:28:06,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Discourse, dialogue and pragmatics']"
2402.17507,cs.CV,2024-02-27 13:47:23,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2402.03264,cs.LG,2024-02-05 18:22:21,"['Computing methodologies', 'Artificial intelligence', 'Search methodologies', 'Heuristic function construction']"
2402.12060,cs.RO,2024-02-19 11:26:37,"['Computing methodologies', 'Artificial intelligence', 'Control methods', 'Robotic planning']"
2402.09765,cs.AI,2024-02-15 07:35:29,"['Computing methodologies', 'Artificial intelligence', 'Planning and scheduling', 'Planning under uncertainty']"
2402.16291,cs.CV,2024-02-26 04:18:42,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Object detection']"
2402.01389,cs.CV,2024-02-02 13:14:20,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Reconstruction']"
2402.11558,cs.LG,2024-02-18 11:59:04,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning paradigms', 'Supervised learning', 'Structured outputs']"
2402.02092,cs.RO,2024-02-03 09:10:04,"['Computing methodologies', 'Artificial intelligence', 'Control methods', 'Motion path planning']"
2402.13904,cs.CL,2024-02-21 16:15:20,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Natural language generation']"
2402.08345,cs.CV,2024-02-13 10:23:45,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2402.01188,cs.CV,2024-02-02 07:17:39,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Object detection']"
2402.18950,cs.CL,2024-02-29 08:28:04,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Natural language generation']"
2402.18351,cs.CV,2024-02-28 14:17:32,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Appearance and texture representations']"
2402.02108,cs.CV,2024-02-03 10:19:21,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Object recognition']"
2402.06315,cs.CV,2024-02-09 10:50:28,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Appearance and texture representations']"
2402.06251,cs.CV,2024-02-09 08:59:37,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2402.15200,cs.CL,2024-02-23 09:01:00,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Machine translation']"
2402.11004,cs.LG,2024-02-16 18:28:36,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning paradigms', 'Reinforcement learning', 'Sequential decision making']"
2402.12249,cs.CL,2024-02-19 16:05:28,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Machine translation']"
2402.06936,cs.CV,2024-02-10 12:22:31,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Object recognition']"
2402.07480,cs.LG,2024-02-12 08:39:40,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2402.01575,cs.RO,2024-02-02 17:13:03,"['Computing methodologies', 'Artificial intelligence', 'Planning and scheduling', 'Planning under uncertainty']"
2403.00833,cs.AI,2024-02-28 16:09:56,"['Computing methodologies', 'Artificial intelligence', 'Distributed artificial intelligence', 'Intelligent agents']"
2402.13578,cs.CV,2024-02-21 07:17:10,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Learning in probabilistic graphical models', 'Maximum likelihood modeling']"
2402.08348,cs.CV,2024-02-13 10:25:45,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Appearance and texture representations']"
2403.15440,cs.CL,2024-03-16 23:10:42,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Language resources']"
2403.11729,cs.RO,2024-03-18 12:38:30,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Cognitive robotics']"
2403.12526,cs.CL,2024-03-19 07:56:42,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Information extraction']"
2403.13592,cs.CL,2024-03-20 13:42:57,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Discourse, dialogue and pragmatics']"
2403.03468,cs.CV,2024-03-06 05:04:40,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Appearance and texture representations']"
2404.00638,cs.LG,2024-03-31 10:30:03,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2403.09207,cs.CL,2024-03-14 09:21:25,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Ontology engineering']"
2403.11549,cs.CV,2024-03-18 08:00:23,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2403.03645,cs.AI,2024-03-06 12:08:14,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Semantic networks']"
2403.16592,cs.CL,2024-03-25 10:09:03,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing']"
2403.17367,cs.RO,2024-03-26 04:05:01,"['Computing methodologies', 'Artificial intelligence', 'Control methods', 'Computational control theory']"
2403.03063,cs.CV,2024-03-05 15:52:54,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Image segmentation']"
2403.19840,cs.RO,2024-03-28 21:27:19,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning paradigms', 'Reinforcement learning', 'Inverse reinforcement learning']"
2403.07198,cs.CV,2024-03-11 22:46:46,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Activity recognition and understanding']"
2403.07967,cs.LG,2024-03-12 13:31:13,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Ensemble methods', 'Boosting']"
2403.14947,cs.CV,2024-03-22 04:39:15,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Natural language generation']"
2403.11460,cs.CV,2024-03-18 04:26:18,"['Computing methodologies', 'Artificial intelligence', 'Distributed artificial intelligence', 'Multi-agent systems']"
2403.03719,cs.CV,2024-03-06 14:11:45,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Discourse, dialogue and pragmatics']"
2403.10911,cs.CV,2024-03-16 12:18:20,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Image representations']"
2403.17320,cs.RO,2024-03-26 02:02:35,"['Computing methodologies', 'Artificial intelligence', 'Control methods', 'Computational control theory']"
2403.10082,cs.CV,2024-03-15 07:51:35,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Ontology engineering']"
2403.07849,cs.LG,2024-03-12 17:41:27,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2403.17834,cs.CV,2024-03-26 16:19:56,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning paradigms', 'Unsupervised learning', 'Dimensionality reduction and manifold learning']"
2403.11449,cs.LG,2024-03-18 03:56:34,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Learning in probabilistic graphical models', 'Maximum likelihood modeling']"
2403.14520,cs.CV,2024-03-21 16:17:57,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2404.02622,cs.CL,2024-04-03 10:22:35,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Lexical semantics']"
2404.17364,cs.CV,2024-04-26 12:27:57,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Object detection']"
2404.04478,cs.CV,2024-04-06 02:54:35,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Image and video acquisition', 'Active vision']"
2404.17047,cs.LG,2024-04-25 21:14:24,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Natural language generation']"
2404.01230,cs.CL,2024-04-01 16:50:54,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Reasoning about belief and knowledge']"
2404.13318,cs.LG,2024-04-20 08:23:46,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2404.14447,cs.LG,2024-04-20 10:28:24,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning paradigms', 'Supervised learning', 'Supervised learning by regression']"
2404.07083,cs.LG,2024-04-10 15:16:04,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning settings', 'Semi-supervised learning settings']"
2405.02327,cs.AI,2024-04-23 20:50:06,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Causal reasoning and diagnostics']"
2404.19063,cs.CL,2024-04-29 19:04:35,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Discourse, dialogue and pragmatics']"
2404.11871,cs.CV,2024-04-18 03:10:04,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Image segmentation']"
2404.14678,cs.CV,2024-04-23 02:06:10,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Hierarchical representations']"
2404.11160,cs.AI,2024-04-17 08:16:48,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Natural language generation']"
2404.06780,cs.CV,2024-04-10 06:41:30,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Ontology engineering']"
2404.04113,cs.CL,2024-04-05 14:13:55,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Causal reasoning and diagnostics']"
2404.03118,cs.CV,2024-04-03 23:57:34,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Object detection']"
2404.06325,cs.AI,2024-04-09 14:03:38,"['Computing methodologies', 'Artificial intelligence', 'Planning and scheduling', 'Planning for deterministic actions']"
2404.12224,cs.CL,2024-04-18 14:38:32,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Natural language generation']"
2404.12059,cs.CL,2024-04-18 10:17:04,"['Computing methodologies', 'Artificial intelligence', 'Search methodologies', 'Search with partial observations']"
2404.14812,cs.CL,2024-04-23 07:50:00,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Reasoning about belief and knowledge']"
2404.10172,cs.CV,2024-04-15 23:01:59,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'MatchingBiometrics']"
2404.07177,cs.LG,2024-04-10 17:27:54,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2404.07762,cs.CV,2024-04-11 14:03:16,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Image and video acquisition', 'Motion capture']"
2404.05001,cs.CV,2024-04-07 15:53:21,"['Computing methodologies', 'Artificial intelligence', 'Search methodologies', 'Heuristic function construction']"
2404.17149,cs.CV,2024-04-26 04:44:23,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'MatchingBiometrics']"
2405.14252,cs.LG,2024-05-23 07:31:10,"['Computing methodologies', 'Artificial intelligence', 'Distributed artificial intelligence', 'Cooperation and coordination']"
2405.11613,cs.CL,2024-05-19 17:08:31,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Reasoning about belief and knowledge']"
2405.16191,cs.AI,2024-05-25 11:42:29,"['Computing methodologies', 'Artificial intelligence', 'Control methods', 'Motion path planning']"
2405.03177,cs.CV,2024-05-06 05:58:49,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Hierarchical representations']"
2405.01085,cs.CV,2024-05-02 08:29:05,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Appearance and texture representations']"
2405.17697,cs.LG,2024-05-27 23:04:37,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2405.01688,cs.CV,2024-05-02 19:22:39,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Appearance and texture representations']"
2405.00997,cs.CL,2024-05-02 04:27:35,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Language resources']"
2405.08586,cs.CV,2024-05-14 13:24:19,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning paradigms', 'Supervised learning', 'Supervised learning by classification']"
2405.12708,cs.CV,2024-05-21 11:56:01,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Image and video acquisition', 'Camera calibration']"
2405.18974,cs.CL,2024-05-29 10:37:28,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Ontology engineering']"
2405.19793,cs.CL,2024-05-30 08:01:20,"['Computing methodologies', 'Artificial intelligence', 'Planning and scheduling', 'Planning with abstraction and generalization']"
2405.10591,cs.CV,2024-05-17 07:31:20,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Object detection']"
2405.19712,cs.CV,2024-05-30 05:43:09,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Reconstruction']"
2405.20834,cs.CV,2024-05-31 14:23:49,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Semantic networks']"
2405.06683,cs.CL,2024-05-06 04:42:18,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Semantic networks']"
2405.03978,cs.CV,2024-05-07 03:30:57,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Object detection']"
2405.15305,cs.CV,2024-05-24 07:48:14,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Shape representations']"
2405.08486,cs.LG,2024-05-14 10:23:57,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Learning latent representations', 'Deep belief networks']"
2405.15218,cs.LG,2024-05-24 05:15:46,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2405.00383,cs.RO,2024-05-01 08:30:10,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning paradigms', 'Reinforcement learning', 'Sequential decision making']"
2405.05538,cs.CV,2024-05-09 04:36:04,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2405.18078,cs.CV,2024-05-28 11:39:36,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Image segmentation']"
2405.14179,cs.CL,2024-05-23 05:06:55,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Phonology / morphology']"
2405.11971,cs.CV,2024-05-20 11:57:50,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Natural language generation']"
2406.13329,cs.LG,2024-06-19 08:22:51,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Ontology engineering']"
2406.17262,cs.CL,2024-06-25 04:03:04,"['Computing methodologies', 'Artificial intelligence', 'Search methodologies', 'Heuristic function construction']"
2406.13376,cs.LG,2024-06-19 09:16:38,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning paradigms', 'Reinforcement learning', 'Inverse reinforcement learning']"
2407.06159,cs.CV,2024-06-11 09:32:40,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Appearance and texture representations']"
2406.03464,cs.LG,2024-06-05 17:12:38,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning paradigms', 'Supervised learning', 'Supervised learning by classification']"
2406.15057,cs.LG,2024-06-21 11:11:46,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Learning latent representations', 'Deep belief networks']"
2406.02863,cs.CL,2024-06-05 02:25:10,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Discourse, dialogue and pragmatics']"
2406.04801,cs.CV,2024-06-07 10:05:42,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Appearance and texture representations']"
2406.12069,cs.CL,2024-06-17 20:14:16,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Natural language generation']"
2406.05755,cs.CV,2024-06-09 12:18:15,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Appearance and texture representations']"
2406.13167,cs.CL,2024-06-19 02:46:18,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Reasoning about belief and knowledge']"
2406.09792,cs.CV,2024-06-14 07:42:27,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning paradigms', 'Supervised learning', 'Supervised learning by regression']"
2406.03791,cs.LG,2024-06-06 07:03:28,"['Computing methodologies', 'Artificial intelligence', 'Search methodologies', 'Discrete space search']"
2406.01449,cs.CV,2024-06-03 15:41:31,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Appearance and texture representations']"
2406.13180,cs.CV,2024-06-19 03:19:34,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Probabilistic reasoning']"
2406.01170,cs.CV,2024-06-03 10:07:21,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Ontology engineering']"
2406.12227,cs.AI,2024-06-18 03:05:08,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Discourse, dialogue and pragmatics']"
2406.00985,cs.CV,2024-06-03 04:43:56,"['Computing methodologies', 'Artificial intelligence', 'Control methods', 'Motion path planning']"
2406.12397,cs.CL,2024-06-18 08:38:59,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Natural language generation']"
2406.18064,cs.CL,2024-06-26 04:49:41,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Logic programming and answer set programming']"
2406.02842,cs.CV,2024-06-05 01:32:31,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Image representations']"
2406.20046,cs.LG,2024-06-28 16:58:32,"['Computing methodologies', 'Artificial intelligence', 'Control methods', 'Computational control theory']"
2406.05271,cs.CV,2024-06-07 21:41:18,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Appearance and texture representations']"
2406.09239,cs.RO,2024-06-13 15:41:38,"['Computing methodologies', 'Artificial intelligence', 'Philosophical/theoretical foundations of artificial intelligence']"
2406.11420,cs.RO,2024-06-17 11:12:57,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Cognitive robotics']"
2407.02030,cs.CL,2024-07-02 07:58:46,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Discourse, dialogue and pragmatics']"
2407.13513,cs.LG,2024-07-18 13:44:43,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning settings', 'Active learning settings']"
2407.17078,cs.RO,2024-07-24 08:13:22,"['Computing methodologies', 'Artificial intelligence', 'Planning and scheduling', 'Robotic planning']"
2407.19674,cs.CV,2024-07-29 03:30:09,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2407.07844,cs.CV,2024-07-10 17:05:49,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Appearance and texture representations']"
2407.09288,cs.CV,2024-07-12 14:20:12,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Image segmentation']"
2407.21510,cs.CV,2024-07-31 10:28:49,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Visual inspection']"
2407.12511,cs.CV,2024-07-17 11:51:52,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Appearance and texture representations']"
2407.07053,cs.CV,2024-07-09 17:18:27,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Visual content-based indexing and retrieval']"
2407.04519,cs.CV,2024-07-05 14:04:25,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Hierarchical representations']"
2407.20876,cs.CV,2024-07-30 14:54:54,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Shape representations']"
2407.14459,cs.LG,2024-07-19 17:01:41,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Spectral methods']"
2407.19420,cs.LG,2024-07-28 07:44:13,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2407.02397,cs.CL,2024-07-02 16:15:01,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Natural language generation']"
2407.11181,cs.CV,2024-07-15 19:07:02,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2407.08447,cs.CV,2024-07-11 12:41:32,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Appearance and texture representations']"
2407.09797,cs.CV,2024-07-13 07:58:48,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Scene understanding']"
2407.08733,cs.CL,2024-07-11 17:58:58,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Reasoning about belief and knowledge']"
2407.03821,cs.LG,2024-07-04 10:46:09,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2407.16565,cs.CL,2024-07-23 15:17:11,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Natural language generation']"
2407.08083,cs.CV,2024-07-10 23:02:45,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Appearance and texture representations']"
2407.11398,cs.CV,2024-07-16 05:35:57,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Reconstruction']"
2407.17423,cs.CV,2024-07-09 11:59:31,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Vagueness and fuzzy logic']"
2407.10702,cs.LG,2024-07-15 13:17:48,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2407.18392,cs.CV,2024-07-25 20:55:23,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Appearance and texture representations']"
